Решение Совета депутатов города Фрязино От 24.12.2009 г. №465 О признании утратившими силу некоторых решений Совета депутатов города Фрязино ,Reshenie-Soveta-deputatov-goroda-Fryazino-Ot-24122009-g-465-O-priznanii-utrativshimi-silu-nekotoryh-resheniy-Soveta-deputatov-goroda-Fryazino,№465,2,5,3,2009-12-24,,2009-12-24 00:00,True,uploads/olddocs/2009/12/24/R-465..doc
"Решение Совета депутатов города Фрязино От 24.12.2009 г. №464 Об условиях приватизации объектов муниципальной собственности, расположенных по адресу: Московская область, г. Фрязино, пр. Введенского, д.2, строения  17, 21, 22",Reshenie-Soveta-deputatov-goroda-Fryazino-Ot-24122009-g-464-Ob-usloviyah-privatizatsii-obektov-munitsipalnoy-sobstvennosti-raspolozhennyh-po-adresu-Moskovskaya-oblast-g-Fryazino-pr-Vvedenskogo-d2-stroeniya-17-21-22,№464,2,5,3,2009-12-24,,2009-12-24 00:00,True,uploads/olddocs/2009/12/24/464.doc
"Решение Совета депутатов города Фрязино От 24.12.2009 г. №463 Об установлении на 2010 год значений корректирующего коэффициента (Пкд) и коэффициента (Км), учитывающего местоположение земельного участка на территории городского округа Фрязино, на земельные участки, государственная собственность на которые не разграничена ",Reshenie-Soveta-deputatov-goroda-Fryazino-Ot-24122009-g-463-Ob-ustanovlenii-na-2010-god-znacheniy-korrektiruyuschego-koeffitsienta-Pkd-i-koeffitsienta-Km-uchityvayuschego-mestopolozhenie-zemelnogo-uchastka-na-territorii-gorodskogo-okruga-Fryazino-na-zemelnye-uchastki-gosudarstvennaya-sobstvennost-na-kotorye-ne-razgranichena,№463,2,5,3,2009-12-24,,2009-12-24 00:00,True,uploads/olddocs/2009/12/24/R-463..doc
Решение Совета депутатов города Фрязино От 24.12.2009 г. №462 Об установлении на 2010 год дифференцированных базовых ставок арендной платы за аренду муниципального имущества в г. Фрязино для различных категорий арендаторов,Reshenie-Soveta-deputatov-goroda-Fryazino-Ot-24122009-g-462-Ob-ustanovlenii-na-2010-god-differentsirovannyh-bazovyh-stavok-arendnoy-platy-za-arendu-munitsipalnogo-imuschestva-v-g-Fryazino-dlya-razlichnyh-kategoriy-arendatorov,№462,2,5,3,2009-12-24,,2009-12-24 00:00,True,uploads/olddocs/2009/12/24/462.doc
Решение Совета депутатов города Фрязино От 24.12.2009 г. №461 О внесении изменений в программу комплексного социально-экономического развития города Фрязино как наукограда Российской Федерации на 2008-2012 годы,Reshenie-Soveta-deputatov-goroda-Fryazino-Ot-24122009-g-461-O-vnesenii-izmeneniy-v-programmu-kompleksnogo-sotsialno-ekonomicheskogo-razvitiya-goroda-Fryazino-kak-naukograda-Rossiyskoy-Federatsii-na-2008-2012-gody,№461,2,5,3,2009-12-24,,2009-12-24 00:00,True,uploads/olddocs/2009/12/24/R-461.rar
Решение Совета депутатов города Фрязино От 24.12.2009 г. №460 О внесении изменений в решение Совета депутатов города Фрязино от 11.12.2008 № 383 «О бюджете города Фрязино на 2009 год»,Reshenie-Soveta-deputatov-goroda-Fryazino-Ot-24122009-g-460-O-vnesenii-izmeneniy-v-reshenie-Soveta-deputatov-goroda-Fryazino-ot-11122008-383-O-byudzhete-goroda-Fryazino-na-2009-god,№460,2,5,3,2009-12-24,,2009-12-24 00:00,True,uploads/olddocs/2009/12/24/460.zip
Решение Совета депутатов города Фрязино От 10.12.2009 г. №459 О принятии Правил содержания собак и кошек в городском округе Фрязино Московской области,Reshenie-Soveta-deputatov-goroda-Fryazino-Ot-10122009-g-459-O-prinyatii-Pravil-soderzhaniya-sobak-i-koshek-v-gorodskom-okruge-Fryazino-Moskovskoy-oblasti,№459,2,5,3,2009-12-10,,2009-12-10 00:00,True,uploads/olddocs/2009/12/10/459.doc
"Решение Совета депутатов города Фрязино От 10.12.2009 г. №458 Об утверждении расчетных показателей обеспечения застроенных территорий части кварталов № 6 и № 7 объектами инженерной инфраструктуры, социального и коммунально-бытового назначения",Reshenie-Soveta-deputatov-goroda-Fryazino-Ot-10122009-g-458-Ob-utverzhdenii-raschetnyh-pokazateley-obespecheniya-zastroennyh-territoriy-chasti-kvartalov-6-i-7-obektami-inzhenernoy-infrastruktury-sotsialnogo-i-kommunalno-bytovogo-naznacheniya,№458,2,5,3,2009-12-10,,2009-12-10 00:00,True,uploads/olddocs/2009/12/10/458.doc
Решение Совета депутатов города Фрязино От 10.12.2009 г. №457 Об утверждении проекта границ деревни Чижово городского округа Фрязино,Reshenie-Soveta-deputatov-goroda-Fryazino-Ot-10122009-g-457-Ob-utverzhdenii-proekta-granits-derevni-Chizhovo-gorodskogo-okruga-Fryazino,№457,2,5,3,2009-12-10,,2009-12-10 00:00,True,uploads/olddocs/2009/12/10/R-457.rar
"Решение Совета депутатов города Фрязино От 10.12.2009 г. №456 Об утверждении перечня имущества,передаваемого в муниципальную собственность городского округа Фрязино",Reshenie-Soveta-deputatov-goroda-Fryazino-Ot-10122009-g-456-Ob-utverzhdenii-perechnya-imuschestvaperedavaemogo-v-munitsipalnuyu-sobstvennost-gorodskogo-okruga-Fryazino,№456,2,5,3,2009-12-10,,2009-12-10 00:00,True,uploads/olddocs/2009/12/10/456.1.doc
