Постановление Главы города Фрязино от 15.03.2018 № 157 Об участии во Всероссийском конкурсе лучших проектов создания комфортной городской среды,Postanovlenie-Glavy-goroda-Fryazino-ot-15032018-157-Ob-uchastii-vo-Vserossiyskom-konkurse-luchshih-proektov-sozdaniya-komfortnoy-gorodskoy-sredy,157,1,1,2,2018-03-15,,2018-03-15 00:00,True,uploads/olddocs/glava/2018/03/15/157_18.doc
Постановление Главы города Фрязино от 14.03.2018 № 150 О внесении изменений в постановление Главы города от 30.12.2016 № 897 «Об утверждении муниципальной программы городского округа Фрязино Московской области «Развитие архивного дела города Фрязино» на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-14032018-150-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-30122016-897-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Razvitie-arhivnogo-dela-goroda-Fryazino-na-2017-2021-gody,150,1,1,2,2018-03-14,,2018-03-14 00:00,True,uploads/olddocs/glava/2018/03/14/150_2018.7z
Постановление Главы города Фрязино от 13.03.2018 № 149 Об утверждении Порядка использования архивных документов в читальном зале архивного отдела управления безопасности администрации городского округа Фрязино Московской области,Postanovlenie-Glavy-goroda-Fryazino-ot-13032018-149-Ob-utverzhdenii-Poryadka-ispolzovaniya-arhivnyh-dokumentov-v-chitalnom-zale-arhivnogo-otdela-upravleniya-bezopasnosti-administratsii-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti,149,1,1,2,2018-03-13,,2018-03-13 00:00,True,uploads/olddocs/glava/2018/03/13/149_18.doc
Постановление Главы города Фрязино от 13.03.2018 № 148 Об утверждении отчета о результатах приватизации муниципального имущества в 2017 году,Postanovlenie-Glavy-goroda-Fryazino-ot-13032018-148-Ob-utverzhdenii-otcheta-o-rezultatah-privatizatsii-munitsipalnogo-imuschestva-v-2017-godu,148,1,1,2,2018-03-13,,2018-03-13 00:00,True,uploads/olddocs/glava/2018/03/13/148_18.doc
Постановление Главы города Фрязино от 12.03.2018 № 143 О внесении изменений в постановление Главы города от 01.11.2016 № 738 «Об утверждении муниципальной программы городского округа Фрязино Московской области «Безопасность города Фрязино на 2017-2021 годы»,Postanovlenie-Glavy-goroda-Fryazino-ot-12032018-143-O-vnesenii-izmeneniy-v-postanovlenie-Glavy-goroda-ot-01112016-738-Ob-utverzhdenii-munitsipalnoy-programmy-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti-Bezopasnost-goroda-Fryazino-na-2017-2021-gody,143,1,1,2,2018-03-12,,2018-03-12 00:00,True,uploads/olddocs/glava/2018/03/12/143_18.doc
Постановление Главы города Фрязино от 12.03.2018 № 142 Об определении перечня территориальных счетных участков на территории городского округа Фрязино Московской области,Postanovlenie-Glavy-goroda-Fryazino-ot-12032018-142-Ob-opredelenii-perechnya-territorialnyh-schetnyh-uchastkov-na-territorii-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti,142,1,1,2,2018-03-12,,2018-03-12 00:00,True,uploads/olddocs/glava/2018/03/12/142_18.doc
Постановление Главы города Фрязино от 07.03.2018 № 141 Об установлении границ территории для осуществления деятельности общественной организации «Народная дружина городского округа Фрязино»,Postanovlenie-Glavy-goroda-Fryazino-ot-07032018-141-Ob-ustanovlenii-granits-territorii-dlya-osuschestvleniya-deyatelnosti-obschestvennoy-organizatsii-Narodnaya-druzhina-gorodskogo-okruga-Fryazino,141,1,1,2,2018-03-07,,2018-03-07 00:00,True,uploads/olddocs/glava/2018/03/07/141_18.docx
Постановление Главы города Фрязино от 06.03.2018 № 137 Об установлении порогового значения доходов и стоимости имущества в целях признания граждан малоимущими и предоставления им по договорам социального найма помещений муниципального жилищного фонда в городе Фрязино,Postanovlenie-Glavy-goroda-Fryazino-ot-06032018-137-Ob-ustanovlenii-porogovogo-znacheniya-dohodov-i-stoimosti-imuschestva-v-tselyah-priznaniya-grazhdan-maloimuschimi-i-predostavleniya-im-po-dogovoram-sotsialnogo-nayma-pomescheniy-munitsipalnogo-zhilischnogo-fonda-v-gorode-Fryazino,137,1,1,2,2018-03-06,,2018-03-06 00:00,True,uploads/olddocs/glava/2018/03/06/137_18.doc
Постановление Главы города Фрязино от 06.03.2018 № 135 О признании утратившими силу муниципальных правовых актов,Postanovlenie-Glavy-goroda-Fryazino-ot-06032018-135-O-priznanii-utrativshimi-silu-munitsipalnyh-pravovyh-aktov,135,1,1,2,2018-03-06,,2018-03-06 00:00,True,uploads/olddocs/glava/2018/03/06/135_18.doc
Постановление Главы города Фрязино от 01.03.2018 № 129 О проведении универсальной ярмарки на территории городского округа Фрязино Московской области,Postanovlenie-Glavy-goroda-Fryazino-ot-01032018-129-O-provedenii-universalnoy-yarmarki-na-territorii-gorodskogo-okruga-Fryazino-Moskovskoy-oblasti,129,1,1,2,2018-03-01,,2018-03-01 00:00,True,uploads/olddocs/glava/2018/03/01/129_18.doc
